stop_id,latitude,longitude
102000163,37.5272309280,126.9645787730
102000164,37.5283330000,126.9656170000
102000165,37.5255972846,126.9660149714
102000166,37.5253057707,126.9671194025
102000167,37.5237318415,126.9692440232
102000168,37.5236213922,126.9701544240
102000169,37.5226689183,126.9739086458
102000170,37.5223634662,126.9740268751
102000171,37.5208980106,126.9786512102
102000172,37.5208754875,126.9799562027
102000173,37.5204270000,126.9899000000
102000174,37.5211711184,126.9908893645
102000175,37.5251140639,126.9913627138
102000176,37.5226362582,126.9907181939
102000178,37.5198510000,126.9929860000
102000179,37.5203840049,126.9948813029
102000180,37.5208183604,126.9966906770
102000181,37.5212625565,126.9970390394
102000182,37.5247380028,127.0020297105
102000183,37.5256237907,127.0015149467
102000184,37.5264591178,127.0005046107
102000185,37.5283420000,126.9990260000
102000186,37.5281820140,126.9988968460
102000187,37.5301959868,126.9967926172
102000188,37.5305293513,126.9965748167
102000189,37.5334000000,126.9942130000
102000190,37.5338224192,126.9942269972
102000191,37.5312239311,127.0067957060
102000192,37.5306687947,127.0077698580
102000193,37.5300799765,126.9529474778
102000194,37.5301710306,126.9546065451
102000195,37.5297474160,126.9543510910
102000196,37.5277364382,126.9550639882
102000197,37.5277028919,126.9548605606
102000198,37.5261753068,126.9563230524
102000199,37.5260292706,126.9561658719
102000200,37.5238640509,126.9594953680
102000201,37.5234462055,126.9597809746
102000202,37.5322600069,126.9500126665
102000203,37.5346144292,126.9482434807
102000204,37.5340150000,126.9493230000
102000205,37.5330177683,126.9505415559
102000206,37.5331088986,126.9508277689
102000207,37.5321286462,126.9535225314
102000208,37.5323687724,126.9545135613
102000209,37.5327421420,126.9559182022
102000210,37.5344941039,126.9513961673
102000211,37.5345003443,126.9511923413
102000212,37.5353203855,126.9536425118
102000213,37.5354081306,126.9533822284
102000214,37.5357083247,126.9549575650
102000215,37.5358300537,126.9549471079
102000216,37.5366220000,126.9577700000
102000217,37.5367544611,126.9575932164
102000218,37.5370716239,126.9595337638
102000219,37.5371492138,126.9591968331
102000225,37.5326305473,127.0067505734
102000226,37.5510144684,126.9911947846
102000227,37.5338879189,126.9506907463
102000228,37.5337466904,126.9503849242
102000229,37.5226137862,126.9909910111
102000230,37.5278439771,127.0055474264
102000231,37.5200345091,126.9894855098
102000232,37.5388699959,126.9710604180
102000233,37.5463858567,126.9716591639
102000234,37.5362040000,126.9745480000
102000236,37.5445305498,126.9705229419
102000237,37.5321383559,126.9556102561
102000238,37.5383644982,126.9707994501
102000240,37.5326945110,127.0069961164
102000241,37.5448844577,126.9696434774
102000243,37.5208412941,126.9906099662
102000245,37.5213307725,126.9608161519
102000246,37.5212359951,126.9613434997
102000247,37.5175161768,126.9586051825
102000248,37.5173638437,126.9590376650
102000249,37.5446730000,126.9907330000
102000250,37.5448496669,126.9909320571
102000266,37.5446070869,126.9638368968
102000286,37.5530779085,126.9688467509
102000297,37.5384869330,126.9672402984
102000316,37.5523436670,126.9818461928
102900010,37.5406603781,126.9969932623
102900065,37.5389827262,126.9866957386
102900009,37.5332487951,127.0048157354
102900066,37.5405966150,126.9869183825
102900083,37.5330901125,127.0066566991
102900079,37.5401952774,126.9936040739
102900008,37.5420771725,126.9874352880
102900070,37.5470688427,126.9608920893
102900007,37.5398031767,126.9916260429
102900006,37.5432315144,126.9877949646
102900097,37.5390685906,126.9562320809
102900080,37.5394506828,126.9895541036
102900005,37.5446713415,126.9866471968
102900003,37.5455190385,126.9584869002
102900002,37.5389225472,126.9885515774
102900001,37.5457299500,126.9851474983
102900085,37.5261473387,127.0000973012
102900035,37.5440368054,126.9576286965
102900096,37.5390222559,126.9562965631
102900034,37.5447457188,126.9833867831
102900033,37.5260040620,126.9963176555
102900032,37.5431401733,126.9585663043
102900064,37.5350110363,126.9858713342
102900031,37.5445481753,126.9819982464
102900075,37.5285960000,126.9925890000
102900098,37.5396879497,126.9576859474
102900063,37.5467007949,126.9813662289
102900076,37.5305730000,126.9914770000
102900030,37.5461364014,126.9795092308
102900077,37.5318320000,126.9922420000
102900029,37.5396710223,126.9614323385
102900078,37.5311570000,126.9953870000
102900027,37.5410233025,126.9698057350
102900026,37.5434757805,126.9722967638
102900025,37.5307520000,126.9968110000
102900072,37.5385683269,126.9594786383
102900024,37.5389672660,126.9673538450
102900023,37.5313730000,126.9967300000
102900022,37.5373482951,126.9596343248
102900073,37.5381473907,126.9591190202
102900020,37.5369383946,126.9697251251
102900019,37.5371431249,126.9695900372
102900015,37.5299166547,126.9674544999
102900012,37.5313762860,126.9703153999
102900011,37.5440381300,126.9725114972
102900058,37.5345065492,126.9732731006
102900068,37.5463241118,126.9720930552
102900057,37.5331620000,126.9956350000
102900056,37.5502867059,126.9741955461
102900055,37.5343390000,126.9957000000
102900054,37.5351395786,126.9871837649
102900053,37.5500664789,126.9768043541
102900051,37.5483644838,126.9777057507
102900084,37.5349500000,126.9984180000
102900081,37.5386999666,126.9884520307
102900050,37.5459083263,126.9789524928
102900049,37.5392776612,126.9894307824
102900048,37.5465016517,126.9813594882
102900047,37.5397139842,126.9918569023
102900046,37.5444832826,126.9819077271
102900082,37.5400889559,126.9937523252
102900045,37.5446231699,126.9833879420
102900044,37.5457029481,126.9853964787
102900043,37.5445505919,126.9866223212
102900042,37.5432423134,126.9876591627
102900041,37.5423880484,126.9874137344
102900040,37.5410985304,126.9869601654
102900039,37.5389881171,126.9865576820
102900089,37.5490958683,126.9720388292
102900091,37.5349462412,126.9487207623
102900038,37.5515678017,126.9630412782
102900037,37.5503749309,126.9636168092
102900036,37.5485834792,126.9633754859
102000263,37.5201392530,126.9726729953
102000262,37.5191000398,126.9761942244
102000272,37.5398259716,126.9973678608
102900062,37.5484699816,126.9635056923
102900061,37.5503812730,126.9637288520
102900060,37.5517759871,126.9631453007
102900090,37.5348672272,126.9485683053
102000273,37.5177490000,126.9851880000
102000257,37.5179220911,126.9853034727
102000256,37.5189057287,126.9773129069
102000255,37.5206779095,126.9718175157
102000274,37.5214936730,126.9659919434
102000275,37.5215283595,126.9675735406
102000276,37.5177187363,126.9810408412
102000277,37.5185081173,126.9787480410
102000278,37.5312068138,127.0067323413
102900092,37.5381983039,126.9553881353
102900086,37.5341020000,127.0006030000
102900088,37.5358706647,126.9695530125
102900087,37.5344621995,126.9672212005
102000282,37.5352568660,127.0112746840
102000281,37.5362408844,127.0114310392
102000283,37.5305849943,127.0077438254
102000285,37.5337569266,127.0085732270
102000284,37.5339631530,127.0085656637
102900095,37.5406999627,126.9950932550
102900094,37.5405702075,126.9951600296
102000310,37.5384014653,126.9734851953
102000311,37.5275980000,126.9647940000
102000312,37.5208476177,126.9785496415
101000323,37.5511419911,126.9909861872
102000314,37.5408918783,126.9972013482
103000001,37.5654496127,127.0543961703
103000002,37.5620353607,127.0604823356
103000003,37.5611899215,127.0660926512
103000004,37.5643358035,127.0290748599
103000005,37.5646936321,127.0286812869
103000006,37.5652129966,127.0248051787
103000007,37.5666300440,127.0236794054
103000509,37.5648723959,127.0269697789
103000008,37.5688584755,127.0303755149
103000009,37.5679598186,127.0300384029
103000010,37.5676164369,127.0246446774
103000011,37.5624496100,127.0332625935
103000012,37.5629822568,127.0329028650
103000014,37.5631265853,127.0359164214
103000015,37.5649300000,127.0302230000
103000016,37.5658601065,127.0299768448
103000515,37.5541428107,127.0205310813
103000017,37.5673234964,127.0445737600
103000018,37.5655987334,127.0422829487
103000019,37.5649375925,127.0415861333
103000020,37.5709505267,127.0380207293
103000021,37.5702590064,127.0375113528
103000022,37.5670208209,127.0369539875
103000023,37.5666487791,127.0364845717
103000024,37.5630713327,127.0418590320
103000025,37.5621577226,127.0415811922
103000026,37.5609241011,127.0414131621
103000027,37.5603881249,127.0411546041
103000028,37.5585823987,127.0409668475
103000029,37.5585254607,127.0406535419
103000030,37.5563883665,127.0431286432
103000031,37.5569939038,127.0431384444
103000032,37.5578540014,127.0342332122
103000033,37.5578953118,127.0338672615
103000034,37.5599473134,127.0361920228
103000035,37.5603365628,127.0362669183
103000036,37.5607235444,127.0346872504
103000037,37.5582671772,127.0384039964
103000038,37.5587230766,127.0379492742
103000039,37.5533989566,127.0335007802
103000040,37.5537612141,127.0334386918
103000041,37.5552918803,127.0344580408
103000042,37.5497324573,127.0305745164
103000043,37.5502220000,127.0309000000
103000044,37.5564740008,127.0200356974
103000046,37.5556051708,127.0201175860
103000047,37.5556768698,127.0199214015
103000048,37.5534780746,127.0219550538
103000049,37.5531077251,127.0229328751
103000050,37.5511643996,127.0256791281
103000051,37.5514582119,127.0254234439
103000052,37.5488791385,127.0260631400
103000053,37.5494639682,127.0259773298
103000054,37.5480852238,127.0218686315
103000055,37.5482887551,127.0224877550
103000056,37.5477283731,127.0162669926
103000057,37.5485477051,127.0154795051
103000058,37.5469673139,127.0198923146
103000059,37.5462572048,127.0182356475
103000060,37.5478877101,127.0270575925
103000061,37.5483498668,127.0275127211
103000062,37.5436204852,127.0148475565
103000063,37.5438034317,127.0146552078
103000064,37.5448556208,127.0168373163
103000065,37.5459155767,127.0148446166
103000066,37.5457820000,127.0146980000
103000506,37.5471160945,127.0130389488
103000507,37.5470204344,127.0130159995
103000069,37.5493610000,127.0124360000
103000070,37.5409040726,127.0113027450
103000071,37.5408770683,127.0109994635
103000072,37.5382204647,127.0495477418
103000073,37.5383306996,127.0495105089
103000074,37.5393704675,127.0461393549
103000075,37.5393055260,127.0460740289
103000076,37.5409772406,127.0442026260
103000077,37.5414070000,127.0439900000
103000078,37.5429580000,127.0446920000
103000079,37.5430629438,127.0444980594
103000080,37.5460719745,127.0448960891
103000081,37.5464979897,127.0445340491
103000082,37.5399724321,127.0503149591
103000083,37.5400388326,127.0507595940
103000084,37.5410800235,127.0463723692
103000085,37.5413797453,127.0460161257
103000086,37.5495163646,127.0444566298
103000087,37.5505075164,127.0439627696
103000088,37.5514371326,127.0460506002
103000089,37.5517477370,127.0466618972
103000090,37.5369424226,127.0607392694
103000091,37.5397602612,127.0624288917
103000092,37.5373416869,127.0601320850
103000093,37.5375320000,127.0599970000
103000094,37.5381650347,127.0570118184
103000095,37.5382865442,127.0572982039
103000096,37.5385866142,127.0553996133
103000097,37.5388507297,127.0552587843
103000098,37.5390939396,127.0534264696
103000099,37.5395110000,127.0528450000
103000100,37.5378677160,127.0523417008
103000101,37.5380509168,127.0522588868
103000102,37.5371920000,127.0552700000
103000103,37.5375520694,127.0549267531
103000104,37.5366174370,127.0574889191
103000105,37.5367590890,127.0574923078
103000106,37.5363560000,127.0599820000
103000107,37.5364382069,127.0600656500
103000108,37.5472776746,127.0666629344
103000109,37.5428218897,127.0641612973
103000110,37.5412636389,127.0632745484
103000111,37.5496243675,127.0553883888
103000112,37.5493511273,127.0568366874
103000113,37.5479946812,127.0621853946
103000114,37.5482391280,127.0643373420
103000115,37.5518254810,127.0692473283
103000116,37.5552050000,127.0711500000
103000117,37.5575371596,127.0724414557
103000118,37.5702110770,127.0475025717
103000119,37.5657033305,127.0539458148
103000120,37.5620495039,127.0569134234
103000121,37.5446180410,127.0366011980
103000122,37.5456718598,127.0363946274
103000125,37.5611984155,127.0486060331
103000126,37.5613061760,127.0486881757
103000127,37.5608144197,127.0456489178
103000128,37.5609315252,127.0457112392
103000129,37.5611617078,127.0445908781
103000130,37.5612555615,127.0445101518
103000131,37.5602143513,127.0420211147
103000132,37.5602445802,127.0419242341
103000133,37.5601892041,127.0499269056
103000134,37.5476928251,127.0455095172
103000135,37.5475750000,127.0468460000
103000136,37.5464803389,127.0492754339
103000137,37.5468001934,127.0492756444
103000138,37.5454196769,127.0538293527
103000139,37.5458880000,127.0502280000
103000140,37.5457698480,127.0500259308
103000141,37.5437724292,127.0494809367
103000142,37.5433912967,127.0492129340
103000143,37.5407684319,127.0482363415
103000144,37.5409193770,127.0481685479
103000145,37.5595100000,127.0503000000
103000150,37.5670932118,127.0277827978
103900215,37.5447880000,127.0545820000
103000152,37.5509002648,127.0510060889
103000153,37.5512302013,127.0506905447
103900213,37.5425620000,127.0623520000
103900214,37.5427980761,127.0623621248
103000156,37.5608115960,127.0471032979
103000157,37.5608841270,127.0473012813
103000159,37.5707494530,127.0255654313
103000162,37.5434527836,127.0375618762
103000163,37.5422230617,127.0426958799
103000164,37.5419781098,127.0429743580
103000165,37.5693121111,127.0480538231
103000166,37.5695541839,127.0479373245
103000167,37.5504251323,127.0542376417
103000168,37.5420008413,127.0113916813
103000169,37.5663469729,127.0430338383
103000170,37.5561408382,127.0340192689
103000171,37.5671676226,127.0281958580
103000172,37.5580974527,127.0239338279
103000173,37.5591427175,127.0239062231
103000174,37.5556022880,127.0256885739
103000175,37.5565738309,127.0249260274
103000176,37.5570008960,127.0290982639
103000177,37.5570793730,127.0287643907
103000178,37.5583911544,127.0330162995
103000179,37.5420646255,127.0119049580
103000183,37.5357930000,127.0556820000
103000185,37.5365921538,127.0585185177
103000186,37.5608470000,127.0236300000
103000187,37.5611519007,127.0241021040
103000188,37.5365070000,127.0584880000
103000189,37.5481164210,127.0661376875
103000191,37.5700517505,127.0236037286
105000455,37.5670632137,127.0446425019
103000293,37.5611283256,127.0368888269
103000292,37.5613644410,127.0371333520
103000297,37.5556432919,127.0496759962
103000295,37.5678169566,127.0244126998
103000296,37.5592243864,127.0506193380
103000505,37.5537810000,127.0430240000
103000516,37.5563590432,127.0510191700
103900152,37.5521871167,127.0686200823
103900149,37.5431595377,127.0110790155
103900142,37.5462141244,127.0199839497
103900022,37.5545931778,127.0204908209
103900150,37.5413820000,127.0168450000
104900130,37.5508854915,127.0687627665
103900143,37.5469390691,127.0216589278
103900025,37.5551290207,127.0221955300
